Experience,Rating,Profile,Fees,city,and,bams,bds,bhms,ddv,ddvl,dnb,ent,in,mbbs,md,mds,ms,of,oral,phd,post
25,0,Dentist,200,Ernakulam,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,9,ENT Specialist,400,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
11,10,Homeopath,600,Mumbai,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,10,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,General Medicine,800,Chennai,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5,0,ENT Specialist,500,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
21,0,General Medicine,300,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,0,Ayurveda,500,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,10,Dermatologists,100,Delhi,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,0,Ayurveda,200,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8,Dermatologists,750,Bangalore,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13,0,General Medicine,600,Mumbai,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13,0,Dermatologists,100,Chennai,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,10,Ayurveda,100,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,Dentist,100,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,10,Dentist,300,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,0,General Medicine,100,Thiruvananthapuram,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,8,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,10,Ayurveda,150,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,Dentist,300,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,9,Dentist,200,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,8,General Medicine,600,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,10,General Medicine,200,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28,10,Dentist,500,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,0,Homeopath,400,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,Homeopath,300,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,General Medicine,300,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,10,Dentist,100,Chennai,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,6,ENT Specialist,300,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9,10,Dermatologists,550,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,0,General Medicine,200,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,10,General Medicine,500,Bangalore,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8,0,General Medicine,350,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,Ayurveda,500,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Dentist,500,Chennai,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
18,0,General Medicine,70,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,0,General Medicine,150,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,0,Homeopath,150,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,Ayurveda,200,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,Homeopath,250,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43,0,General Medicine,350,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,0,ENT Specialist,300,Mumbai,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
12,10,Dermatologists,250,Chennai,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6,0,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,0,Ayurveda,70,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,0,General Medicine,100,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,Dermatologists,400,Chennai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,0,Ayurveda,100,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,ENT Specialist,100,Chennai,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
14,10,Homeopath,550,Hyderabad,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
14,0,Homeopath,200,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,General Medicine,150,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,0,General Medicine,400,Chennai,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,Homeopath,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,0,Ayurveda,100,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,Homeopath,150,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,8,ENT Specialist,300,Hyderabad,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
38,0,ENT Specialist,300,Chennai,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
17,10,Dermatologists,500,Bangalore,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
18,9,General Medicine,350,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
16,10,Dermatologists,600,Mumbai,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,0,Dermatologists,500,Bangalore,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,10,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15,0,Ayurveda,200,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,Dermatologists,250,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,Ayurveda,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,0,General Medicine,50,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,0,ENT Specialist,500,Delhi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,Dentist,100,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,Homeopath,200,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,ENT Specialist,400,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40,9,Dermatologists,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0,ENT Specialist,500,Mumbai,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
17,10,Dentist,400,Delhi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,0,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Ayurveda,400,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Dermatologists,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,Dentist,100,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,Ayurveda,250,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30,0,Dermatologists,200,Hyderabad,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8,10,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16,10,Dermatologists,300,Chennai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,Ayurveda,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,General Medicine,100,Hyderabad,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,0,General Medicine,500,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,10,Homeopath,200,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,10,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
21,0,Ayurveda,200,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,ENT Specialist,500,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Ayurveda,100,Ernakulam,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,10,Dermatologists,700,Mumbai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,10,General Medicine,700,Delhi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,10,General Medicine,400,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,0,General Medicine,300,Bangalore,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11,0,Dermatologists,700,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,10,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
12,10,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,0,Ayurveda,200,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,Homeopath,200,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,Ayurveda,300,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,Ayurveda,400,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,Homeopath,100,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,General Medicine,200,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,0,Dentist,100,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
16,0,ENT Specialist,100,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,10,Dermatologists,400,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,10,Homeopath,350,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,Ayurveda,500,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,10,General Medicine,500,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,Ayurveda,200,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,10,Dermatologists,400,Bangalore,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,0,ENT Specialist,350,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
31,0,ENT Specialist,800,Mumbai,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,0,Homeopath,200,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,10,Ayurveda,150,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Dentist,300,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,10,Dermatologists,200,Hyderabad,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22,0,Homeopath,500,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,General Medicine,550,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,10,Homeopath,500,Mumbai,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,10,Dermatologists,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,10,General Medicine,500,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23,0,Ayurveda,100,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,10,Dentist,100,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,Dentist,250,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,10,Dermatologists,300,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,ENT Specialist,350,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10,0,Dermatologists,500,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,Homeopath,450,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,General Medicine,500,Bangalore,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,0,Dermatologists,400,Delhi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,0,General Medicine,100,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,0,Dentist,200,Mumbai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,Dermatologists,500,Ernakulam,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,10,Dermatologists,300,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,10,Dermatologists,500,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,Dentist,800,Mumbai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44,10,Homeopath,100,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,Dermatologists,100,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,10,ENT Specialist,500,Delhi,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
7,0,Ayurveda,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,10,Dermatologists,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,General Medicine,500,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,Homeopath,200,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,Homeopath,100,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,Dentist,300,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,10,General Medicine,450,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,Dentist,500,Delhi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,10,Dentist,100,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12,0,ENT Specialist,200,Ernakulam,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,0,Ayurveda,50,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,Homeopath,400,Hyderabad,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,Ayurveda,100,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,10,Dentist,100,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,0,General Medicine,200,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,0,Dermatologists,500,Bangalore,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,Dentist,500,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,10,General Medicine,350,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,0,Dermatologists,100,Delhi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,0,Dermatologists,100,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,0,Ayurveda,500,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,0,General Medicine,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,Homeopath,450,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,Dermatologists,300,Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,Homeopath,500,Mumbai,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
14,7,Dermatologists,500,Mumbai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Dentist,300,Chennai,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
18,0,Homeopath,400,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,Dentist,500,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,0,Dentist,500,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,10,Dermatologists,700,Mumbai,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
31,0,General Medicine,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,Homeopath,200,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,Homeopath,500,Delhi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,ENT Specialist,150,Coimbatore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
14,0,Homeopath,400,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,Dentist,200,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,General Medicine,250,Coimbatore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,Ayurveda,100,Mumbai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,0,Homeopath,300,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,Dermatologists,250,Ernakulam,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14,10,Dermatologists,800,Delhi,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13,9,Homeopath,500,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,8,General Medicine,300,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,Homeopath,100,Ernakulam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,Ayurveda,50,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,Homeopath,150,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,General Medicine,200,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,0,General Medicine,100,Delhi,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
24,10,Dermatologists,100,Delhi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Ayurveda,500,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,Ayurveda,200,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,Dentist,250,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,Ayurveda,350,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,10,Dentist,300,Bangalore,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
28,0,Ayurveda,250,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,General Medicine,100,Bangalore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,Dermatologists,900,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Ayurveda,300,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,0,General Medicine,100,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,8,Dermatologists,500,Delhi,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,10,Dentist,300,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,Ayurveda,500,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,General Medicine,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0,Dermatologists,250,Bangalore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0,ENT Specialist,100,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0,Ayurveda,150,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,Ayurveda,300,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,10,General Medicine,200,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14,0,General Medicine,700,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16,10,General Medicine,200,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Dermatologists,700,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,10,General Medicine,200,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,8,ENT Specialist,100,Mumbai,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
18,0,Ayurveda,50,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,Dentist,100,Ernakulam,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,10,Dentist,100,Delhi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11,10,ENT Specialist,700,Mumbai,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13,0,Dentist,500,Chennai,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
14,10,Dermatologists,250,Chennai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18,0,ENT Specialist,200,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,0,ENT Specialist,600,Chennai,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14,0,General Medicine,800,Mumbai,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
25,0,Homeopath,700,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,Dentist,150,Chennai,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,10,Dentist,300,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,9,General Medicine,600,Delhi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,10,Ayurveda,500,Hyderabad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,General Medicine,300,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,Dentist,150,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,Dentist,300,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14,10,Dentist,200,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Ayurveda,100,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,General Medicine,550,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,0,ENT Specialist,800,Mumbai,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
37,0,ENT Specialist,100,Mumbai,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
7,10,Homeopath,300,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,Homeopath,300,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,10,Dermatologists,100,Mumbai,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6,10,Dentist,100,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,10,Dentist,100,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25,0,Dermatologists,200,Chennai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
29,0,ENT Specialist,400,Chennai,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
5,10,Homeopath,100,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,Dentist,200,Chennai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
